,Unnamed: 0.1,Unnamed: 0,age,gender,race,prediction
5691,5691,1007,5,1,3,1
5692,5692,1008,2,1,0,1
5693,5693,1010,5,1,3,1
5694,5694,1011,4,1,0,1
5695,5695,1014,5,1,1,1
5696,5696,1015,5,1,5,1
5697,5697,1016,1,1,3,1
5698,5698,1017,0,1,0,1
5699,5699,1021,3,1,0,1
5700,5700,1022,3,1,1,1
5701,5701,1023,3,1,5,1
5702,5702,1024,6,1,6,1
5703,5703,1027,4,1,4,0
5704,5704,1030,3,1,4,0
5705,5705,1031,4,1,3,1
5706,5706,1033,6,1,5,1
5707,5707,1034,3,1,5,1
5708,5708,1035,0,1,5,1
5709,5709,1036,4,1,4,1
5710,5710,1039,3,1,0,1
5711,5711,1041,1,1,1,1
5712,5712,1043,4,1,4,1
5713,5713,1046,5,1,3,1
5714,5714,1048,5,1,2,1
5715,5715,1051,3,1,6,1
5716,5716,1052,6,1,3,1
5717,5717,1053,3,1,1,1
5718,5718,1059,6,1,0,1
5719,5719,1065,6,1,2,1
5720,5720,1066,4,1,1,1
5721,5721,1068,4,1,2,1
5722,5722,1069,4,1,6,1
5723,5723,1070,4,1,0,1
5724,5724,1072,3,1,2,1
5725,5725,1073,4,1,1,1
5726,5726,1074,3,1,1,1
5727,5727,1078,1,1,6,1
5728,5728,1079,3,1,3,1
5729,5729,1080,1,1,3,1
5730,5730,1081,6,1,1,1
5731,5731,1085,3,1,1,1
5732,5732,1086,5,1,1,1
5733,5733,1088,4,1,4,1
5734,5734,1089,6,1,5,1
5735,5735,1090,7,1,3,1
5736,5736,1092,3,1,4,1
5737,5737,1093,6,1,1,1
5738,5738,1095,1,1,6,1
5739,5739,1098,4,1,3,1
5740,5740,1099,3,1,2,1
5741,5741,1106,1,1,6,1
5742,5742,1109,6,1,4,1
5743,5743,1110,5,1,5,1
5744,5744,1112,4,1,0,1
5745,5745,1114,7,1,0,1
5746,5746,1115,2,1,0,1
5747,5747,1119,1,1,5,1
5748,5748,1120,1,1,0,1
5749,5749,1121,3,1,0,1
5750,5750,1125,3,1,4,0
5751,5751,1128,1,1,2,1
5752,5752,1129,5,1,5,1
5753,5753,1130,3,1,1,1
5754,5754,1133,4,1,6,1
5755,5755,1134,2,1,3,1
5756,5756,1135,2,1,0,1
5757,5757,1136,1,1,6,1
5758,5758,1137,4,1,2,1
5759,5759,1138,5,1,6,1
5760,5760,1143,4,1,2,1
5761,5761,1147,4,1,3,1
5762,5762,1148,5,1,2,1
5763,5763,1149,4,1,4,1
5764,5764,1150,1,1,3,1
5765,5765,1151,6,1,4,1
5766,5766,1156,4,1,3,1
5767,5767,1157,3,1,1,1
5768,5768,1158,5,1,4,1
5769,5769,1159,4,1,4,1
5770,5770,1160,4,1,4,1
5771,5771,1161,1,1,6,1
5772,5772,1162,5,1,5,1
5773,5773,1163,5,1,5,1
5774,5774,1164,3,1,0,1
5775,5775,1165,7,1,5,1
5776,5776,1168,5,1,0,1
5777,5777,1169,3,1,4,1
5778,5778,1171,2,1,3,1
5779,5779,1173,3,1,6,1
5780,5780,1176,2,1,4,1
5781,5781,1179,3,1,0,1
5782,5782,1180,4,1,1,1
5783,5783,1181,5,1,4,1
5784,5784,1182,6,1,6,1
5785,5785,1184,1,1,2,1
5786,5786,1185,6,1,4,1
5787,5787,1187,3,1,3,1
5788,5788,1188,3,1,2,1
5789,5789,1191,4,1,4,1
5790,5790,1192,4,1,2,1
5791,5791,1193,3,1,6,1
5792,5792,1194,5,1,1,1
5793,5793,1195,4,1,4,1
5794,5794,1196,4,1,2,1
5795,5795,1197,3,1,0,1
5796,5796,1198,3,1,2,1
5797,5797,1199,0,1,6,1
5798,5798,1200,4,1,4,1
5799,5799,1201,4,1,4,1
5800,5800,1205,6,1,3,1
5801,5801,1207,2,1,6,1
5802,5802,1208,3,1,5,1
5803,5803,1209,5,1,3,1
5804,5804,1212,3,1,1,1
5805,5805,1215,4,1,5,1
5806,5806,1216,3,1,3,1
5807,5807,1217,3,1,6,1
5808,5808,1218,1,1,6,1
5809,5809,1219,4,1,3,1
5810,5810,1220,7,1,4,1
5811,5811,1221,5,1,0,1
5812,5812,1222,4,1,0,1
5813,5813,1224,5,1,1,1
5814,5814,1226,4,1,4,1
5815,5815,1227,3,1,5,1
5816,5816,1228,6,1,6,1
5817,5817,1229,4,1,4,1
5818,5818,1230,5,1,5,1
5819,5819,1233,3,1,1,1
5820,5820,1234,1,1,0,1
5821,5821,1236,1,1,6,1
5822,5822,1238,1,1,2,1
5823,5823,1242,7,1,5,1
5824,5824,1243,4,1,1,1
5825,5825,1244,4,1,3,1
5826,5826,1245,4,1,4,1
5827,5827,1246,3,1,6,1
5828,5828,1250,1,1,1,1
5829,5829,1251,5,1,3,1
5830,5830,1254,6,1,3,1
5831,5831,1257,4,1,1,1
5832,5832,1260,2,1,6,1
5833,5833,1262,4,1,0,1
5834,5834,1263,6,1,0,1
5835,5835,1266,4,1,5,1
5836,5836,1270,1,1,0,0
5837,5837,1272,3,1,0,1
5838,5838,1273,6,1,5,1
5839,5839,1276,5,1,1,1
5840,5840,1278,6,1,2,1
5841,5841,1280,4,1,4,1
5842,5842,1281,4,1,5,1
5843,5843,1282,4,1,4,1
5844,5844,1283,4,1,0,1
5845,5845,1290,4,1,0,1
5846,5846,1291,4,1,1,1
5847,5847,1292,3,1,6,1
5848,5848,1293,1,1,2,1
5849,5849,1295,6,1,4,1
5850,5850,1296,3,1,3,1
5851,5851,1298,3,1,1,1
5852,5852,1299,1,1,5,1
5853,5853,1300,3,1,0,1
5854,5854,1304,5,1,1,1
5855,5855,1306,4,1,3,1
5856,5856,1307,1,1,0,1
5857,5857,1309,0,1,3,1
5858,5858,1310,5,1,2,1
5859,5859,1312,4,1,0,1
5860,5860,1313,2,1,1,1
5861,5861,1314,6,1,3,1
5862,5862,1315,3,1,4,1
5863,5863,1316,5,1,4,1
5864,5864,1317,3,1,3,1
5865,5865,1321,3,1,3,1
5866,5866,1322,6,1,3,1
5867,5867,1324,3,1,3,0
5868,5868,1325,1,1,3,1
5869,5869,1327,4,1,0,1
5870,5870,1330,3,1,0,1
5871,5871,1335,3,1,5,0
5872,5872,1336,2,1,0,1
5873,5873,1337,3,1,6,1
5874,5874,1340,2,1,2,1
5875,5875,1341,5,1,0,1
5876,5876,1342,4,1,2,1
5877,5877,1344,3,1,3,1
5878,5878,1345,4,1,3,1
5879,5879,1347,1,1,5,1
5880,5880,1348,2,1,5,1
5881,5881,1349,1,1,5,1
5882,5882,1350,5,1,3,1
5883,5883,1351,3,1,1,0
5884,5884,1355,3,1,2,1
5885,5885,1356,1,1,2,1
5886,5886,1357,4,1,2,1
5887,5887,1358,3,1,1,1
5888,5888,1360,5,1,6,1
5889,5889,1361,0,1,3,1
5890,5890,1362,4,1,0,1
5891,5891,1363,1,1,2,1
5892,5892,1365,4,1,6,1
5893,5893,1366,1,1,2,1
5894,5894,1367,4,1,6,1
5895,5895,1368,4,1,2,1
5896,5896,1372,3,1,2,1
5897,5897,1375,4,1,2,0
5898,5898,1379,4,1,2,1
5899,5899,1380,1,1,1,1
5900,5900,1381,3,1,0,1
5901,5901,1382,4,1,3,1
5902,5902,1383,5,1,1,1
5903,5903,1384,5,1,1,0
5904,5904,1385,4,1,3,1
5905,5905,1386,1,1,2,1
5906,5906,1388,4,1,3,1
5907,5907,1389,3,1,3,1
5908,5908,1391,4,1,1,1
5909,5909,1392,6,1,6,1
5910,5910,1393,7,1,4,1
5911,5911,1394,6,1,5,1
5912,5912,1399,3,1,5,1
5913,5913,1401,4,1,6,1
5914,5914,1403,4,1,4,1
5915,5915,1405,5,1,6,1
5916,5916,1408,6,1,1,1
5917,5917,1409,1,1,1,1
5918,5918,1411,3,1,3,1
5919,5919,1412,6,1,3,1
5920,5920,1413,4,1,0,1
5921,5921,1415,5,1,1,1
5922,5922,1419,3,1,3,1
5923,5923,1420,3,1,6,1
5924,5924,1421,3,1,0,0
5925,5925,1429,2,1,5,1
5926,5926,1431,5,1,2,1
5927,5927,1433,2,1,2,1
5928,5928,1434,5,1,3,1
5929,5929,1435,7,1,3,1
5930,5930,1436,1,1,1,1
5931,5931,1437,2,1,2,1
5932,5932,1438,7,1,5,1
5933,5933,1439,3,1,5,1
5934,5934,1442,4,1,2,1
5935,5935,1443,3,1,3,1
5936,5936,1445,4,1,5,1
5937,5937,1448,3,1,1,1
5938,5938,1449,3,1,0,1
5939,5939,1450,2,1,3,1
5940,5940,1451,2,1,5,1
5941,5941,1452,3,1,2,1
5942,5942,1453,6,1,3,1
5943,5943,1456,3,1,2,1
5944,5944,1459,5,1,5,1
5945,5945,1461,7,1,6,1
5946,5946,1462,3,1,0,1
5947,5947,1463,4,1,3,1
5948,5948,1464,3,1,5,1
5949,5949,1467,3,1,0,1
5950,5950,1468,4,1,2,1
5951,5951,1471,2,1,6,1
5952,5952,1472,6,1,3,1
5953,5953,1474,1,1,2,1
5954,5954,1476,3,1,3,1
5955,5955,1478,3,1,4,1
5956,5956,1480,2,1,5,1
5957,5957,1481,2,1,6,1
5958,5958,1482,3,1,5,1
5959,5959,1484,3,1,3,1
5960,5960,1487,5,1,2,1
5961,5961,1489,3,1,4,1
5962,5962,1494,3,1,6,1
5963,5963,1495,6,1,1,1
5964,5964,1496,1,1,5,1
5965,5965,1497,3,1,3,1
5966,5966,1504,3,1,6,1
5967,5967,1507,4,1,6,1
5968,5968,1508,4,1,0,1
5969,5969,1510,4,1,5,1
5970,5970,1511,3,1,2,1
5971,5971,1512,3,1,3,1
5972,5972,1513,5,1,0,1
5973,5973,1516,3,1,2,1
5974,5974,1518,3,1,3,1
5975,5975,1519,4,1,4,1
5976,5976,1520,4,1,4,1
5977,5977,1523,2,1,5,1
5978,5978,1524,4,1,3,1
5979,5979,1526,4,1,6,1
5980,5980,1527,5,1,6,1
5981,5981,1529,2,1,2,1
5982,5982,1531,3,1,3,1
5983,5983,1532,1,1,0,1
5984,5984,1533,4,1,3,1
5985,5985,1538,1,1,6,1
5986,5986,1539,4,1,3,1
5987,5987,1540,4,1,0,1
5988,5988,1541,1,1,3,0
5989,5989,1543,2,1,2,1
5990,5990,1544,4,1,3,1
5991,5991,1547,1,1,5,1
5992,5992,1548,6,1,5,1
5993,5993,1549,6,1,4,1
5994,5994,1550,6,1,2,1
5995,5995,1552,3,1,5,1
5996,5996,1555,2,1,2,1
5997,5997,1558,7,1,5,1
5998,5998,1561,5,1,2,1
5999,5999,1562,5,1,5,1
6000,6000,1563,3,1,2,1
6001,6001,1566,1,1,0,1
6002,6002,1568,5,1,0,1
6003,6003,1569,4,1,5,1
6004,6004,1571,3,1,0,1
6005,6005,1574,2,1,6,1
6006,6006,1575,7,1,3,1
6007,6007,1577,3,1,3,1
6008,6008,1578,5,1,5,0
6009,6009,1579,3,1,0,1
6010,6010,1581,3,1,0,1
6011,6011,1582,5,1,1,1
6012,6012,1585,5,1,0,1
6013,6013,1586,2,1,2,1
6014,6014,1587,1,1,4,1
6015,6015,1588,4,1,3,1
6016,6016,1592,3,1,2,1
6017,6017,1594,3,1,6,1
6018,6018,1596,2,1,5,1
6019,6019,1600,5,1,2,0
6020,6020,1601,7,1,0,1
6021,6021,1602,5,1,0,1
6022,6022,1605,3,1,6,1
6023,6023,1606,4,1,3,1
6024,6024,1607,2,1,5,1
6025,6025,1612,5,1,6,1
6026,6026,1614,3,1,6,1
6027,6027,1615,4,1,1,1
6028,6028,1616,4,1,4,1
6029,6029,1617,4,1,5,1
6030,6030,1620,4,1,3,1
6031,6031,1621,5,1,2,1
6032,6032,1623,5,1,4,1
6033,6033,1624,7,1,3,1
6034,6034,1625,5,1,3,1
6035,6035,1626,4,1,6,1
6036,6036,1628,2,1,5,1
6037,6037,1629,5,1,5,1
6038,6038,1631,3,1,5,1
6039,6039,1633,1,1,2,1
6040,6040,1635,4,1,4,1
6041,6041,1636,1,1,1,1
6042,6042,1637,4,1,3,1
6043,6043,1638,2,1,3,1
6044,6044,1640,5,1,5,1
6045,6045,1641,5,1,2,1
6046,6046,1644,1,1,0,1
6047,6047,1646,7,1,3,1
6048,6048,1647,2,1,5,1
6049,6049,1648,2,1,0,1
6050,6050,1651,6,1,6,1
6051,6051,1652,4,1,5,1
6052,6052,1654,4,1,6,1
6053,6053,1658,5,1,5,1
6054,6054,1659,4,1,4,1
6055,6055,1660,2,1,5,1
6056,6056,1661,3,1,3,1
6057,6057,1663,4,1,1,1
6058,6058,1667,1,1,3,1
6059,6059,1668,4,1,4,1
6060,6060,1669,1,1,1,1
6061,6061,1670,3,1,0,1
6062,6062,1672,7,1,6,1
6063,6063,1673,6,1,3,1
6064,6064,1675,2,1,3,1
6065,6065,1677,2,1,1,1
6066,6066,1678,3,1,5,1
6067,6067,1683,2,1,0,1
6068,6068,1684,1,1,6,1
6069,6069,1685,1,1,6,1
6070,6070,1686,0,1,0,0
6071,6071,1687,7,1,3,1
6072,6072,1688,4,1,3,1
6073,6073,1691,2,1,3,1
6074,6074,1692,3,1,3,1
6075,6075,1693,6,1,1,0
6076,6076,1694,3,1,6,1
6077,6077,1695,6,1,4,1
6078,6078,1696,3,1,6,1
6079,6079,1700,5,1,5,1
6080,6080,1701,4,1,1,0
6081,6081,1704,4,1,1,1
6082,6082,1708,3,1,1,1
6083,6083,1714,5,1,3,1
6084,6084,1721,3,1,3,1
6085,6085,1727,0,1,2,1
6086,6086,1730,7,1,3,1
6087,6087,1731,2,1,4,1
6088,6088,1736,5,1,4,1
6089,6089,1738,6,1,3,1
6090,6090,1740,4,1,3,0
6091,6091,1742,1,1,1,1
6092,6092,1743,4,1,3,0
6093,6093,1745,4,1,2,1
6094,6094,1746,5,1,5,1
6095,6095,1747,5,1,4,1
6096,6096,1749,8,1,0,0
6097,6097,1750,3,1,1,1
6098,6098,1751,5,1,4,1
6099,6099,1752,1,1,6,1
6100,6100,1753,4,1,4,1
6101,6101,1754,3,1,2,1
6102,6102,1758,3,1,4,1
6103,6103,1759,2,1,6,1
6104,6104,1761,1,1,6,1
6105,6105,1765,3,1,0,1
6106,6106,1766,1,1,2,1
6107,6107,1767,5,1,2,0
6108,6108,1768,2,1,0,1
6109,6109,1769,6,1,3,1
6110,6110,1771,5,1,5,1
6111,6111,1774,3,1,1,1
6112,6112,1775,5,1,5,1
6113,6113,1776,4,1,6,1
6114,6114,1781,1,1,1,1
6115,6115,1783,3,1,0,1
6116,6116,1785,2,1,2,1
6117,6117,1786,3,1,5,1
6118,6118,1789,5,1,4,1
6119,6119,1790,3,1,6,1
6120,6120,1791,1,1,2,1
6121,6121,1794,3,1,2,1
6122,6122,1795,5,1,3,1
6123,6123,1797,1,1,0,1
6124,6124,1798,3,1,1,1
6125,6125,1799,3,1,3,0
6126,6126,1800,4,1,3,1
6127,6127,1801,3,1,1,1
6128,6128,1802,3,1,4,1
6129,6129,1806,4,1,6,1
6130,6130,1808,2,1,3,1
6131,6131,1810,3,1,6,1
6132,6132,1813,4,1,0,1
6133,6133,1815,1,1,0,1
6134,6134,1817,5,1,3,1
6135,6135,1821,6,1,3,1
6136,6136,1823,4,1,0,1
6137,6137,1824,4,1,6,1
6138,6138,1825,5,1,3,1
6139,6139,1826,1,1,3,1
6140,6140,1827,1,1,3,1
6141,6141,1831,4,1,2,1
6142,6142,1832,2,1,3,1
6143,6143,1834,1,1,2,1
6144,6144,1839,7,1,5,1
6145,6145,1840,4,1,1,1
6146,6146,1841,1,1,6,1
6147,6147,1843,3,1,1,1
6148,6148,1844,4,1,0,1
6149,6149,1850,3,1,1,1
6150,6150,1851,3,1,6,1
6151,6151,1852,3,1,6,1
6152,6152,1853,7,1,0,1
6153,6153,1854,5,1,1,1
6154,6154,1857,3,1,3,1
6155,6155,1859,4,1,4,1
6156,6156,1860,3,1,2,1
6157,6157,1861,3,1,0,1
6158,6158,1864,2,1,2,1
6159,6159,1866,8,1,3,1
6160,6160,1867,2,1,0,1
6161,6161,1868,3,1,2,1
6162,6162,1869,3,1,1,0
6163,6163,1870,0,1,6,1
6164,6164,1871,4,1,3,1
6165,6165,1873,3,1,5,0
6166,6166,1878,3,1,0,1
6167,6167,1880,3,1,0,1
6168,6168,1882,3,1,4,1
6169,6169,1886,1,1,2,1
6170,6170,1887,3,1,1,1
6171,6171,1891,4,1,4,1
6172,6172,1892,3,1,6,1
6173,6173,1893,5,1,2,0
6174,6174,1895,1,1,0,1
6175,6175,1901,1,1,0,1
6176,6176,1902,8,1,3,1
6177,6177,1905,7,1,4,1
6178,6178,1907,3,1,6,1
6179,6179,1912,2,1,0,1
6180,6180,1913,2,1,3,0
6181,6181,1915,0,1,2,1
6182,6182,1917,4,1,0,1
6183,6183,1918,2,1,5,1
6184,6184,1919,4,1,0,1
6185,6185,1920,2,1,5,1
6186,6186,1923,4,1,0,0
6187,6187,1926,3,1,0,1
6188,6188,1927,3,1,3,1
6189,6189,1930,5,1,5,1
6190,6190,1931,4,1,1,1
6191,6191,1932,3,1,3,1
6192,6192,1933,3,1,4,1
6193,6193,1935,3,1,2,1
6194,6194,1937,4,1,3,1
6195,6195,1938,5,1,0,1
6196,6196,1943,6,1,6,1
6197,6197,1946,3,1,2,1
6198,6198,1947,3,1,0,1
6199,6199,1949,7,1,3,1
6200,6200,1951,1,1,6,1
6201,6201,1952,5,1,4,1
6202,6202,1954,3,1,5,1
6203,6203,1957,4,1,0,1
6204,6204,1958,4,1,1,1
6205,6205,1961,1,1,2,1
6206,6206,1962,2,1,6,1
6207,6207,1967,6,1,0,1
6208,6208,1970,3,1,1,1
6209,6209,1972,3,1,4,1
6210,6210,1974,4,1,5,1
6211,6211,1975,6,1,6,1
6212,6212,1976,3,1,6,1
6213,6213,1977,5,1,0,1
6214,6214,1979,2,1,6,1
6215,6215,1982,6,1,5,1
6216,6216,1983,7,1,4,1
6217,6217,1984,5,1,4,1
6218,6218,1986,4,1,0,1
6219,6219,1989,4,1,6,1
6220,6220,1992,1,1,4,1
6221,6221,1993,3,1,5,1
6222,6222,1994,6,1,4,1
6223,6223,1995,3,1,0,1
6224,6224,1997,3,1,4,1
6225,6225,1998,7,1,4,1
6226,6226,1999,3,1,4,1
6227,6227,2000,2,1,1,1
6228,6228,2001,8,1,4,1
6229,6229,2002,2,1,3,1
6230,6230,2004,3,1,6,1
6231,6231,2005,4,1,0,1
6232,6232,2009,6,1,6,1
6233,6233,2012,3,1,0,1
6234,6234,2014,1,1,5,1
6235,6235,2016,5,1,5,1
6236,6236,2017,4,1,2,1
6237,6237,2019,5,1,4,1
6238,6238,2020,3,1,5,1
6239,6239,2024,4,1,1,1
6240,6240,2025,6,1,1,1
6241,6241,2026,0,1,2,1
6242,6242,2027,4,1,5,1
6243,6243,2028,1,1,2,1
6244,6244,2029,1,1,1,1
6245,6245,2030,6,1,4,1
6246,6246,2033,1,1,6,1
6247,6247,2034,4,1,5,1
6248,6248,2035,5,1,5,1
6249,6249,2037,4,1,0,1
6250,6250,2039,1,1,3,1
6251,6251,2040,5,1,5,1
6252,6252,2043,1,1,6,1
6253,6253,2044,3,1,6,1
6254,6254,2046,2,1,6,1
6255,6255,2047,3,1,2,1
6256,6256,2048,4,1,1,1
6257,6257,2049,6,1,1,1
6258,6258,2050,2,1,3,1
6259,6259,2051,3,1,3,1
6260,6260,2052,4,1,3,1
6261,6261,2056,2,1,4,1
6262,6262,2057,7,1,3,1
6263,6263,2058,3,1,6,1
6264,6264,2059,0,1,2,1
6265,6265,2061,4,1,0,1
6266,6266,2062,3,1,0,1
6267,6267,2063,4,1,1,1
6268,6268,2064,4,1,5,1
6269,6269,2067,6,1,4,1
6270,6270,2070,3,1,3,1
6271,6271,2071,3,1,2,1
6272,6272,2072,3,1,3,1
6273,6273,2073,5,1,6,1
6274,6274,2075,1,1,6,1
6275,6275,2076,3,1,1,1
6276,6276,2079,3,1,1,1
6277,6277,2080,1,1,6,1
6278,6278,2081,6,1,1,1
6279,6279,2083,3,1,3,1
6280,6280,2085,4,1,2,1
6281,6281,2087,3,1,4,1
6282,6282,2088,2,1,0,1
6283,6283,2091,3,1,4,1
6284,6284,2094,5,1,4,1
6285,6285,2097,2,1,5,1
6286,6286,2098,3,1,1,1
6287,6287,2104,3,1,3,1
6288,6288,2106,7,1,3,1
6289,6289,2109,3,1,0,1
6290,6290,2110,3,1,5,1
6291,6291,2113,1,1,3,1
6292,6292,2114,3,1,2,1
6293,6293,2116,5,1,4,1
6294,6294,2117,4,1,2,1
6295,6295,2118,3,1,0,1
6296,6296,2119,5,1,3,0
6297,6297,2120,1,1,2,1
6298,6298,2126,2,1,6,1
6299,6299,2128,6,1,5,1
6300,6300,2129,2,1,2,1
6301,6301,2130,2,1,3,1
6302,6302,2132,1,1,0,1
6303,6303,2135,5,1,1,1
6304,6304,2137,2,1,5,1
6305,6305,2141,3,1,5,1
6306,6306,2144,7,1,3,1
6307,6307,2145,0,1,3,1
6308,6308,2146,0,1,1,0
6309,6309,2149,2,1,5,1
6310,6310,2152,2,1,0,1
6311,6311,2155,1,1,2,1
6312,6312,2156,7,1,3,1
6313,6313,2157,7,1,6,1
6314,6314,2158,1,1,6,1
6315,6315,2159,2,1,0,1
6316,6316,2160,4,1,3,1
6317,6317,2163,6,1,4,1
6318,6318,2165,4,1,5,1
6319,6319,2166,5,1,6,1
6320,6320,2167,5,1,6,1
6321,6321,2168,2,1,4,1
6322,6322,2169,5,1,4,1
6323,6323,2170,3,1,3,1
6324,6324,2171,3,1,2,1
6325,6325,2175,4,1,4,1
6326,6326,2176,3,1,1,1
6327,6327,2177,3,1,6,1
6328,6328,2179,5,1,2,1
6329,6329,2181,5,1,5,1
6330,6330,2182,4,1,3,1
6331,6331,2183,4,1,3,1
6332,6332,2185,3,1,1,1
6333,6333,2186,5,1,5,1
6334,6334,2188,1,1,5,1
6335,6335,2189,3,1,5,1
6336,6336,2190,4,1,2,1
6337,6337,2192,3,1,3,1
6338,6338,2193,1,1,0,1
6339,6339,2194,1,1,6,1
6340,6340,2196,3,1,4,1
6341,6341,2197,5,1,1,1
6342,6342,2198,4,1,0,1
6343,6343,2199,4,1,4,0
6344,6344,2200,1,1,5,1
6345,6345,2201,1,1,1,1
6346,6346,2202,5,1,5,0
6347,6347,2203,2,1,5,1
6348,6348,2204,3,1,1,1
6349,6349,2206,3,1,0,1
6350,6350,2207,6,1,3,1
6351,6351,2208,1,1,0,1
6352,6352,2214,4,1,3,1
6353,6353,2217,3,1,6,1
6354,6354,2218,1,1,5,1
6355,6355,2219,3,1,4,1
6356,6356,2220,5,1,2,1
6357,6357,2221,6,1,4,1
6358,6358,2224,6,1,1,1
6359,6359,2225,4,1,4,1
6360,6360,2228,3,1,1,1
6361,6361,2229,3,1,2,1
6362,6362,2230,4,1,2,1
6363,6363,2232,5,1,2,1
6364,6364,2233,3,1,3,0
6365,6365,2237,4,1,6,1
6366,6366,2239,3,1,3,1
6367,6367,2241,6,1,3,1
6368,6368,2242,3,1,5,1
6369,6369,2244,4,1,3,1
6370,6370,2248,1,1,0,1
6371,6371,2249,4,1,6,1
6372,6372,2250,2,1,2,1
6373,6373,2252,4,1,4,0
6374,6374,2253,4,1,4,1
6375,6375,2254,1,1,4,1
6376,6376,2256,4,1,5,1
6377,6377,2257,3,1,3,1
6378,6378,2262,4,1,6,1
6379,6379,2263,3,1,0,1
6380,6380,2265,1,1,3,1
6381,6381,2267,6,1,2,1
6382,6382,2270,3,1,3,1
6383,6383,2271,0,1,0,1
6384,6384,2273,2,1,2,1
6385,6385,2274,6,1,3,1
6386,6386,2275,3,1,6,1
6387,6387,2278,5,1,6,1
6388,6388,2279,4,1,5,1
6389,6389,2280,3,1,0,1
6390,6390,2281,0,1,6,1
6391,6391,2284,5,1,3,1
6392,6392,2285,5,1,5,0
6393,6393,2286,5,1,0,1
6394,6394,2288,3,1,2,1
6395,6395,2289,4,1,5,1
6396,6396,2290,1,1,2,1
6397,6397,2291,5,1,1,1
6398,6398,2293,1,1,4,1
6399,6399,2294,3,1,5,1
6400,6400,2295,5,1,4,1
6401,6401,2296,7,1,4,1
6402,6402,2297,6,1,5,1
6403,6403,2301,4,1,1,1
6404,6404,2303,3,1,0,0
6405,6405,2304,0,1,0,1
6406,6406,2305,5,1,1,1
6407,6407,2307,6,1,4,1
6408,6408,2308,3,1,1,1
6409,6409,2314,2,1,6,1
6410,6410,2315,3,1,3,1
6411,6411,2326,4,1,5,1
6412,6412,2329,5,1,1,1
6413,6413,2330,4,1,3,1
6414,6414,2331,4,1,6,1
6415,6415,2332,6,1,5,1
6416,6416,2333,7,1,1,1
6417,6417,2338,4,1,6,0
6418,6418,2339,4,1,5,1
6419,6419,2341,3,1,1,1
6420,6420,2348,3,1,2,1
6421,6421,2350,4,1,4,1
6422,6422,2351,1,1,4,1
6423,6423,2352,1,1,4,1
6424,6424,2353,2,1,1,1
6425,6425,2354,1,1,4,1
6426,6426,2357,4,1,1,1
6427,6427,2359,1,1,0,1
6428,6428,2360,8,1,4,1
6429,6429,2363,3,1,5,1
6430,6430,2364,5,1,6,1
6431,6431,2365,2,1,4,1
6432,6432,2367,2,1,4,1
6433,6433,2368,2,1,6,1
6434,6434,2369,3,1,5,1
6435,6435,2371,2,1,5,1
6436,6436,2373,4,1,4,1
6437,6437,2374,1,1,6,1
6438,6438,2379,4,1,2,1
6439,6439,2381,2,1,0,1
6440,6440,2384,1,1,2,1
6441,6441,2386,5,1,1,1
6442,6442,2387,7,1,3,0
6443,6443,2392,5,1,1,1
6444,6444,2395,4,1,4,1
6445,6445,2397,3,1,3,1
6446,6446,2398,3,1,6,1
6447,6447,2400,4,1,5,1
6448,6448,2401,3,1,6,1
6449,6449,2403,3,1,0,1
6450,6450,2408,3,1,5,1
6451,6451,2414,6,1,3,1
6452,6452,2415,4,1,3,1
6453,6453,2416,3,1,5,1
6454,6454,2419,6,1,0,1
6455,6455,2422,3,1,3,1
6456,6456,2423,1,1,2,1
6457,6457,2425,3,1,6,1
6458,6458,2426,4,1,3,1
6459,6459,2428,3,1,4,1
6460,6460,2429,5,1,5,1
6461,6461,2432,4,1,1,1
6462,6462,2433,5,1,3,1
6463,6463,2436,1,1,6,1
6464,6464,2437,4,1,4,1
6465,6465,2439,4,1,0,1
6466,6466,2442,4,1,1,1
6467,6467,2443,5,1,3,1
6468,6468,2445,1,1,0,1
6469,6469,2446,1,1,6,1
6470,6470,2448,0,1,6,0
6471,6471,2452,3,1,0,1
6472,6472,2453,3,1,6,1
6473,6473,2456,6,1,4,1
6474,6474,2457,4,1,2,1
6475,6475,2459,3,1,3,1
6476,6476,2460,2,1,3,1
6477,6477,2461,5,1,4,1
6478,6478,2462,6,1,1,1
6479,6479,2466,2,1,6,1
6480,6480,2469,1,1,1,1
6481,6481,2470,5,1,6,1
6482,6482,2476,5,1,6,1
6483,6483,2477,3,1,1,1
6484,6484,2479,3,1,5,1
6485,6485,2480,3,1,2,1
6486,6486,2481,1,1,0,1
6487,6487,2482,5,1,0,1
6488,6488,2485,3,1,0,1
6489,6489,2489,2,1,1,1
6490,6490,2493,2,1,1,1
6491,6491,2495,2,1,2,1
6492,6492,2497,7,1,2,1
6493,6493,2501,4,1,2,1
6494,6494,2502,3,1,6,1
6495,6495,2503,3,1,5,1
6496,6496,2504,1,1,0,1
6497,6497,2505,2,1,6,1
6498,6498,2506,4,1,5,1
6499,6499,2508,4,1,3,1
6500,6500,2509,1,1,6,1
6501,6501,2510,4,1,2,1
6502,6502,2511,4,1,4,1
6503,6503,2512,1,1,6,1
6504,6504,2513,3,1,6,1
6505,6505,2514,4,1,0,0
6506,6506,2515,4,1,1,1
6507,6507,2516,3,1,1,1
6508,6508,2517,4,1,3,1
6509,6509,2518,6,1,2,1
6510,6510,2520,7,1,6,1
6511,6511,2524,3,1,3,0
